LOCATION,ADDRESS,the_geom,event_time,duration,end_time,openclose
Shoppers Square,370 Casazza Dr Reno 89502,0101000020E610000048F949B54FF35DC0A913D044D8C04340,2016-10-25T10:00:00,28800.0,2016-10-25T18:00:00,1
Shoppers Square,370 Casazza Dr Reno 89502,0101000020E610000048F949B54FF35DC0A913D044D8C04340,2016-10-25T18:00:00,,,-1
Shoppers Square,370 Casazza Dr Reno 89502,0101000020E610000048F949B54FF35DC0A913D044D8C04340,2016-10-26T10:00:00,28800.0,2016-10-26T18:00:00,1
Shoppers Square,370 Casazza Dr Reno 89502,0101000020E610000048F949B54FF35DC0A913D044D8C04340,2016-10-26T18:00:00,,,-1
Shoppers Square,370 Casazza Dr Reno 89502,0101000020E610000048F949B54FF35DC0A913D044D8C04340,2016-10-27T10:00:00,28800.0,2016-10-27T18:00:00,1
Shoppers Square,370 Casazza Dr Reno 89502,0101000020E610000048F949B54FF35DC0A913D044D8C04340,2016-10-27T18:00:00,,,-1
Shoppers Square,370 Casazza Dr Reno 89502,0101000020E610000048F949B54FF35DC0A913D044D8C04340,2016-10-28T10:00:00,28800.0,2016-10-28T18:00:00,1
Shoppers Square,370 Casazza Dr Reno 89502,0101000020E610000048F949B54FF35DC0A913D044D8C04340,2016-10-28T18:00:00,,,-1
Shoppers Square,370 Casazza Dr Reno 89502,0101000020E610000048F949B54FF35DC0A913D044D8C04340,2016-10-29T10:00:00,28800.0,2016-10-29T18:00:00,1
Shoppers Square,370 Casazza Dr Reno 89502,0101000020E610000048F949B54FF35DC0A913D044D8C04340,2016-10-29T18:00:00,,,-1
Shoppers Square,370 Casazza Dr Reno 89502,0101000020E610000048F949B54FF35DC0A913D044D8C04340,2016-10-30T11:00:00,18000.0,2016-10-30T16:00:00,1
Shoppers Square,370 Casazza Dr Reno 89502,0101000020E610000048F949B54FF35DC0A913D044D8C04340,2016-10-30T16:00:00,,,-1
Shoppers Square,370 Casazza Dr Reno 89502,0101000020E610000048F949B54FF35DC0A913D044D8C04340,2016-10-31T10:00:00,28800.0,2016-10-31T18:00:00,1
Shoppers Square,370 Casazza Dr Reno 89502,0101000020E610000048F949B54FF35DC0A913D044D8C04340,2016-10-31T18:00:00,,,-1
Shoppers Square,370 Casazza Dr Reno 89502,0101000020E610000048F949B54FF35DC0A913D044D8C04340,2016-11-01T10:00:00,28800.0,2016-11-01T18:00:00,1
Shoppers Square,370 Casazza Dr Reno 89502,0101000020E610000048F949B54FF35DC0A913D044D8C04340,2016-11-01T18:00:00,,,-1
Shoppers Square,370 Casazza Dr Reno 89502,0101000020E610000048F949B54FF35DC0A913D044D8C04340,2016-11-02T10:00:00,28800.0,2016-11-02T18:00:00,1
Shoppers Square,370 Casazza Dr Reno 89502,0101000020E610000048F949B54FF35DC0A913D044D8C04340,2016-11-02T18:00:00,,,-1
Shoppers Square,370 Casazza Dr Reno 89502,0101000020E610000048F949B54FF35DC0A913D044D8C04340,2016-11-03T09:00:00,36000.0,2016-11-03T19:00:00,1
Shoppers Square,370 Casazza Dr Reno 89502,0101000020E610000048F949B54FF35DC0A913D044D8C04340,2016-11-03T19:00:00,,,-1
Shoppers Square,370 Casazza Dr Reno 89502,0101000020E610000048F949B54FF35DC0A913D044D8C04340,2016-11-04T09:00:00,36000.0,2016-11-04T19:00:00,1
Shoppers Square,370 Casazza Dr Reno 89502,0101000020E610000048F949B54FF35DC0A913D044D8C04340,2016-11-04T19:00:00,,,-1
South Valleys Library,15650A Wedge Pkwy Reno  89511,0101000020E61000007CF2B0506BF05DC08F33F21E0CB44340,2016-10-22T11:00:00,18000.0,2016-10-22T16:00:00,1
South Valleys Library,15650A Wedge Pkwy Reno  89511,0101000020E61000007CF2B0506BF05DC08F33F21E0CB44340,2016-10-22T16:00:00,,,-1
South Valleys Library,15650A Wedge Pkwy Reno  89511,0101000020E61000007CF2B0506BF05DC08F33F21E0CB44340,2016-10-24T11:00:00,25200.0,2016-10-24T18:00:00,1
South Valleys Library,15650A Wedge Pkwy Reno  89511,0101000020E61000007CF2B0506BF05DC08F33F21E0CB44340,2016-10-24T18:00:00,,,-1
South Valleys Library,15650A Wedge Pkwy Reno  89511,0101000020E61000007CF2B0506BF05DC08F33F21E0CB44340,2016-10-25T11:00:00,25200.0,2016-10-25T18:00:00,1
South Valleys Library,15650A Wedge Pkwy Reno  89511,0101000020E61000007CF2B0506BF05DC08F33F21E0CB44340,2016-10-25T18:00:00,,,-1
South Valleys Library,15650A Wedge Pkwy Reno  89511,0101000020E61000007CF2B0506BF05DC08F33F21E0CB44340,2016-10-26T11:00:00,25200.0,2016-10-26T18:00:00,1
South Valleys Library,15650A Wedge Pkwy Reno  89511,0101000020E61000007CF2B0506BF05DC08F33F21E0CB44340,2016-10-26T18:00:00,,,-1
South Valleys Library,15650A Wedge Pkwy Reno  89511,0101000020E61000007CF2B0506BF05DC08F33F21E0CB44340,2016-10-27T11:00:00,25200.0,2016-10-27T18:00:00,1
South Valleys Library,15650A Wedge Pkwy Reno  89511,0101000020E61000007CF2B0506BF05DC08F33F21E0CB44340,2016-10-27T18:00:00,,,-1
South Valleys Library,15650A Wedge Pkwy Reno  89511,0101000020E61000007CF2B0506BF05DC08F33F21E0CB44340,2016-10-29T11:00:00,18000.0,2016-10-29T16:00:00,1
South Valleys Library,15650A Wedge Pkwy Reno  89511,0101000020E61000007CF2B0506BF05DC08F33F21E0CB44340,2016-10-29T16:00:00,,,-1
South Valleys Library,15650A Wedge Pkwy Reno  89511,0101000020E61000007CF2B0506BF05DC08F33F21E0CB44340,2016-10-31T11:00:00,25200.0,2016-10-31T18:00:00,1
South Valleys Library,15650A Wedge Pkwy Reno  89511,0101000020E61000007CF2B0506BF05DC08F33F21E0CB44340,2016-10-31T18:00:00,,,-1
South Valleys Library,15650A Wedge Pkwy Reno  89511,0101000020E61000007CF2B0506BF05DC08F33F21E0CB44340,2016-11-01T11:00:00,25200.0,2016-11-01T18:00:00,1
South Valleys Library,15650A Wedge Pkwy Reno  89511,0101000020E61000007CF2B0506BF05DC08F33F21E0CB44340,2016-11-01T18:00:00,,,-1
South Valleys Library,15650A Wedge Pkwy Reno  89511,0101000020E61000007CF2B0506BF05DC08F33F21E0CB44340,2016-11-02T11:00:00,25200.0,2016-11-02T18:00:00,1
South Valleys Library,15650A Wedge Pkwy Reno  89511,0101000020E61000007CF2B0506BF05DC08F33F21E0CB44340,2016-11-02T18:00:00,,,-1
South Valleys Library,15650A Wedge Pkwy Reno  89511,0101000020E61000007CF2B0506BF05DC08F33F21E0CB44340,2016-11-03T11:00:00,25200.0,2016-11-03T18:00:00,1
South Valleys Library,15650A Wedge Pkwy Reno  89511,0101000020E61000007CF2B0506BF05DC08F33F21E0CB44340,2016-11-03T18:00:00,,,-1
South Valleys Library,15650A Wedge Pkwy Reno  89511,0101000020E61000007CF2B0506BF05DC08F33F21E0CB44340,2016-11-04T11:00:00,25200.0,2016-11-04T18:00:00,1
South Valleys Library,15650A Wedge Pkwy Reno  89511,0101000020E61000007CF2B0506BF05DC08F33F21E0CB44340,2016-11-04T18:00:00,,,-1
Spanish Springs Library,7100 Pyramid Hwy Sparks 89436,0101000020E6100000BC5CC47762EE5DC08195438B6CCF4340,2016-10-23T11:00:00,18000.0,2016-10-23T16:00:00,1
Spanish Springs Library,7100 Pyramid Hwy Sparks 89436,0101000020E6100000BC5CC47762EE5DC08195438B6CCF4340,2016-10-23T16:00:00,,,-1
Spanish Springs Library,7100 Pyramid Hwy Sparks 89436,0101000020E6100000BC5CC47762EE5DC08195438B6CCF4340,2016-10-24T11:00:00,25200.0,2016-10-24T18:00:00,1
Spanish Springs Library,7100 Pyramid Hwy Sparks 89436,0101000020E6100000BC5CC47762EE5DC08195438B6CCF4340,2016-10-24T18:00:00,,,-1
Spanish Springs Library,7100 Pyramid Hwy Sparks 89436,0101000020E6100000BC5CC47762EE5DC08195438B6CCF4340,2016-10-25T11:00:00,25200.0,2016-10-25T18:00:00,1
Spanish Springs Library,7100 Pyramid Hwy Sparks 89436,0101000020E6100000BC5CC47762EE5DC08195438B6CCF4340,2016-10-25T18:00:00,,,-1
Spanish Springs Library,7100 Pyramid Hwy Sparks 89436,0101000020E6100000BC5CC47762EE5DC08195438B6CCF4340,2016-10-26T11:00:00,25200.0,2016-10-26T18:00:00,1
Spanish Springs Library,7100 Pyramid Hwy Sparks 89436,0101000020E6100000BC5CC47762EE5DC08195438B6CCF4340,2016-10-26T18:00:00,,,-1
Spanish Springs Library,7100 Pyramid Hwy Sparks 89436,0101000020E6100000BC5CC47762EE5DC08195438B6CCF4340,2016-10-30T11:00:00,18000.0,2016-10-30T16:00:00,1
Spanish Springs Library,7100 Pyramid Hwy Sparks 89436,0101000020E6100000BC5CC47762EE5DC08195438B6CCF4340,2016-10-30T16:00:00,,,-1
Spanish Springs Library,7100 Pyramid Hwy Sparks 89436,0101000020E6100000BC5CC47762EE5DC08195438B6CCF4340,2016-10-31T11:00:00,25200.0,2016-10-31T18:00:00,1
Spanish Springs Library,7100 Pyramid Hwy Sparks 89436,0101000020E6100000BC5CC47762EE5DC08195438B6CCF4340,2016-10-31T18:00:00,,,-1
Spanish Springs Library,7100 Pyramid Hwy Sparks 89436,0101000020E6100000BC5CC47762EE5DC08195438B6CCF4340,2016-11-01T11:00:00,25200.0,2016-11-01T18:00:00,1
Spanish Springs Library,7100 Pyramid Hwy Sparks 89436,0101000020E6100000BC5CC47762EE5DC08195438B6CCF4340,2016-11-01T18:00:00,,,-1
Spanish Springs Library,7100 Pyramid Hwy Sparks 89436,0101000020E6100000BC5CC47762EE5DC08195438B6CCF4340,2016-11-02T11:00:00,25200.0,2016-11-02T18:00:00,1
Spanish Springs Library,7100 Pyramid Hwy Sparks 89436,0101000020E6100000BC5CC47762EE5DC08195438B6CCF4340,2016-11-02T18:00:00,,,-1
Spanish Springs Library,7100 Pyramid Hwy Sparks 89436,0101000020E6100000BC5CC47762EE5DC08195438B6CCF4340,2016-11-03T11:00:00,25200.0,2016-11-03T18:00:00,1
Spanish Springs Library,7100 Pyramid Hwy Sparks 89436,0101000020E6100000BC5CC47762EE5DC08195438B6CCF4340,2016-11-03T18:00:00,,,-1
Sparks Library,1125 12th St Sparks 89431,0101000020E6100000B18A37328FF05DC0E162450DA6C54340,2016-10-22T11:00:00,18000.0,2016-10-22T16:00:00,1
Sparks Library,1125 12th St Sparks 89431,0101000020E6100000B18A37328FF05DC0E162450DA6C54340,2016-10-22T16:00:00,,,-1
Sparks Library,1125 12th St Sparks 89431,0101000020E6100000B18A37328FF05DC0E162450DA6C54340,2016-10-24T11:00:00,25200.0,2016-10-24T18:00:00,1
Sparks Library,1125 12th St Sparks 89431,0101000020E6100000B18A37328FF05DC0E162450DA6C54340,2016-10-24T18:00:00,,,-1
Sparks Library,1125 12th St Sparks 89431,0101000020E6100000B18A37328FF05DC0E162450DA6C54340,2016-10-25T11:00:00,25200.0,2016-10-25T18:00:00,1
Sparks Library,1125 12th St Sparks 89431,0101000020E6100000B18A37328FF05DC0E162450DA6C54340,2016-10-25T18:00:00,,,-1
Sparks Library,1125 12th St Sparks 89431,0101000020E6100000B18A37328FF05DC0E162450DA6C54340,2016-10-26T11:00:00,25200.0,2016-10-26T18:00:00,1
Sparks Library,1125 12th St Sparks 89431,0101000020E6100000B18A37328FF05DC0E162450DA6C54340,2016-10-26T18:00:00,,,-1
Sparks Library,1125 12th St Sparks 89431,0101000020E6100000B18A37328FF05DC0E162450DA6C54340,2016-10-27T11:00:00,25200.0,2016-10-27T18:00:00,1
Sparks Library,1125 12th St Sparks 89431,0101000020E6100000B18A37328FF05DC0E162450DA6C54340,2016-10-27T18:00:00,,,-1
Sparks Library,1125 12th St Sparks 89431,0101000020E6100000B18A37328FF05DC0E162450DA6C54340,2016-10-29T11:00:00,18000.0,2016-10-29T16:00:00,1
Sparks Library,1125 12th St Sparks 89431,0101000020E6100000B18A37328FF05DC0E162450DA6C54340,2016-10-29T16:00:00,,,-1
Sparks Library,1125 12th St Sparks 89431,0101000020E6100000B18A37328FF05DC0E162450DA6C54340,2016-10-31T11:00:00,25200.0,2016-10-31T18:00:00,1
Sparks Library,1125 12th St Sparks 89431,0101000020E6100000B18A37328FF05DC0E162450DA6C54340,2016-10-31T18:00:00,,,-1
Sparks Library,1125 12th St Sparks 89431,0101000020E6100000B18A37328FF05DC0E162450DA6C54340,2016-11-01T11:00:00,25200.0,2016-11-01T18:00:00,1
Sparks Library,1125 12th St Sparks 89431,0101000020E6100000B18A37328FF05DC0E162450DA6C54340,2016-11-01T18:00:00,,,-1
Sparks Library,1125 12th St Sparks 89431,0101000020E6100000B18A37328FF05DC0E162450DA6C54340,2016-11-02T11:00:00,25200.0,2016-11-02T18:00:00,1
Sparks Library,1125 12th St Sparks 89431,0101000020E6100000B18A37328FF05DC0E162450DA6C54340,2016-11-02T18:00:00,,,-1
Sparks Library,1125 12th St Sparks 89431,0101000020E6100000B18A37328FF05DC0E162450DA6C54340,2016-11-03T11:00:00,25200.0,2016-11-03T18:00:00,1
Sparks Library,1125 12th St Sparks 89431,0101000020E6100000B18A37328FF05DC0E162450DA6C54340,2016-11-03T18:00:00,,,-1
Sparks Library,1125 12th St Sparks 89431,0101000020E6100000B18A37328FF05DC0E162450DA6C54340,2016-11-04T11:00:00,25200.0,2016-11-04T18:00:00,1
Sparks Library,1125 12th St Sparks 89431,0101000020E6100000B18A37328FF05DC0E162450DA6C54340,2016-11-04T18:00:00,,,-1
Sun Valley Center,5055 Sun Valley Blvd #100 Sun Valley 89433,0101000020E610000020B58993FBF15DC00490DAC4C9C94340,2016-10-22T10:00:00,28800.0,2016-10-22T18:00:00,1
Sun Valley Center,5055 Sun Valley Blvd #100 Sun Valley 89433,0101000020E610000020B58993FBF15DC00490DAC4C9C94340,2016-10-22T18:00:00,,,-1
Sun Valley Center,5055 Sun Valley Blvd #100 Sun Valley 89433,0101000020E610000020B58993FBF15DC00490DAC4C9C94340,2016-10-23T11:00:00,18000.0,2016-10-23T16:00:00,1
Sun Valley Center,5055 Sun Valley Blvd #100 Sun Valley 89433,0101000020E610000020B58993FBF15DC00490DAC4C9C94340,2016-10-23T16:00:00,,,-1
Sun Valley Center,5055 Sun Valley Blvd #100 Sun Valley 89433,0101000020E610000020B58993FBF15DC00490DAC4C9C94340,2016-10-24T10:00:00,28800.0,2016-10-24T18:00:00,1
Sun Valley Center,5055 Sun Valley Blvd #100 Sun Valley 89433,0101000020E610000020B58993FBF15DC00490DAC4C9C94340,2016-10-24T18:00:00,,,-1
Sun Valley Center,5055 Sun Valley Blvd #100 Sun Valley 89433,0101000020E610000020B58993FBF15DC00490DAC4C9C94340,2016-10-25T10:00:00,28800.0,2016-10-25T18:00:00,1
Sun Valley Center,5055 Sun Valley Blvd #100 Sun Valley 89433,0101000020E610000020B58993FBF15DC00490DAC4C9C94340,2016-10-25T18:00:00,,,-1
Sun Valley Center,5055 Sun Valley Blvd #100 Sun Valley 89433,0101000020E610000020B58993FBF15DC00490DAC4C9C94340,2016-10-26T10:00:00,28800.0,2016-10-26T18:00:00,1
Sun Valley Center,5055 Sun Valley Blvd #100 Sun Valley 89433,0101000020E610000020B58993FBF15DC00490DAC4C9C94340,2016-10-26T18:00:00,,,-1
Sun Valley Center,5055 Sun Valley Blvd #100 Sun Valley 89433,0101000020E610000020B58993FBF15DC00490DAC4C9C94340,2016-10-27T10:00:00,28800.0,2016-10-27T18:00:00,1
Sun Valley Center,5055 Sun Valley Blvd #100 Sun Valley 89433,0101000020E610000020B58993FBF15DC00490DAC4C9C94340,2016-10-27T18:00:00,,,-1
Sun Valley Center,5055 Sun Valley Blvd #100 Sun Valley 89433,0101000020E610000020B58993FBF15DC00490DAC4C9C94340,2016-10-28T10:00:00,28800.0,2016-10-28T18:00:00,1
Sun Valley Center,5055 Sun Valley Blvd #100 Sun Valley 89433,0101000020E610000020B58993FBF15DC00490DAC4C9C94340,2016-10-28T18:00:00,,,-1
Sun Valley Center,5055 Sun Valley Blvd #100 Sun Valley 89433,0101000020E610000020B58993FBF15DC00490DAC4C9C94340,2016-10-29T10:00:00,28800.0,2016-10-29T18:00:00,1
Sun Valley Center,5055 Sun Valley Blvd #100 Sun Valley 89433,0101000020E610000020B58993FBF15DC00490DAC4C9C94340,2016-10-29T18:00:00,,,-1
Sun Valley Center,5055 Sun Valley Blvd #100 Sun Valley 89433,0101000020E610000020B58993FBF15DC00490DAC4C9C94340,2016-10-30T11:00:00,18000.0,2016-10-30T16:00:00,1
Sun Valley Center,5055 Sun Valley Blvd #100 Sun Valley 89433,0101000020E610000020B58993FBF15DC00490DAC4C9C94340,2016-10-30T16:00:00,,,-1
Sun Valley Center,5055 Sun Valley Blvd #100 Sun Valley 89433,0101000020E610000020B58993FBF15DC00490DAC4C9C94340,2016-10-31T10:00:00,28800.0,2016-10-31T18:00:00,1
Sun Valley Center,5055 Sun Valley Blvd #100 Sun Valley 89433,0101000020E610000020B58993FBF15DC00490DAC4C9C94340,2016-10-31T18:00:00,,,-1
Sun Valley Center,5055 Sun Valley Blvd #100 Sun Valley 89433,0101000020E610000020B58993FBF15DC00490DAC4C9C94340,2016-11-01T10:00:00,28800.0,2016-11-01T18:00:00,1
Sun Valley Center,5055 Sun Valley Blvd #100 Sun Valley 89433,0101000020E610000020B58993FBF15DC00490DAC4C9C94340,2016-11-01T18:00:00,,,-1
Sun Valley Center,5055 Sun Valley Blvd #100 Sun Valley 89433,0101000020E610000020B58993FBF15DC00490DAC4C9C94340,2016-11-02T10:00:00,28800.0,2016-11-02T18:00:00,1
Sun Valley Center,5055 Sun Valley Blvd #100 Sun Valley 89433,0101000020E610000020B58993FBF15DC00490DAC4C9C94340,2016-11-02T18:00:00,,,-1
Sun Valley Center,5055 Sun Valley Blvd #100 Sun Valley 89433,0101000020E610000020B58993FBF15DC00490DAC4C9C94340,2016-11-03T09:00:00,36000.0,2016-11-03T19:00:00,1
Sun Valley Center,5055 Sun Valley Blvd #100 Sun Valley 89433,0101000020E610000020B58993FBF15DC00490DAC4C9C94340,2016-11-03T19:00:00,,,-1
Sun Valley Center,5055 Sun Valley Blvd #100 Sun Valley 89433,0101000020E610000020B58993FBF15DC00490DAC4C9C94340,2016-11-04T09:00:00,36000.0,2016-11-04T19:00:00,1
Sun Valley Center,5055 Sun Valley Blvd #100 Sun Valley 89433,0101000020E610000020B58993FBF15DC00490DAC4C9C94340,2016-11-04T19:00:00,,,-1
UNR Joe Crowley Student Union,15th Street & West Stadium Way Reno,0101000020E61000009CC420B072F45DC084F068E388C54340,2016-10-23T11:00:00,18000.0,2016-10-23T16:00:00,1
UNR Joe Crowley Student Union,15th Street & West Stadium Way Reno,0101000020E61000009CC420B072F45DC084F068E388C54340,2016-10-23T16:00:00,,,-1
UNR Joe Crowley Student Union,15th Street & West Stadium Way Reno,0101000020E61000009CC420B072F45DC084F068E388C54340,2016-10-24T10:00:00,28800.0,2016-10-24T18:00:00,1
UNR Joe Crowley Student Union,15th Street & West Stadium Way Reno,0101000020E61000009CC420B072F45DC084F068E388C54340,2016-10-24T18:00:00,,,-1
UNR Joe Crowley Student Union,15th Street & West Stadium Way Reno,0101000020E61000009CC420B072F45DC084F068E388C54340,2016-10-25T10:00:00,28800.0,2016-10-25T18:00:00,1
UNR Joe Crowley Student Union,15th Street & West Stadium Way Reno,0101000020E61000009CC420B072F45DC084F068E388C54340,2016-10-25T18:00:00,,,-1
UNR Joe Crowley Student Union,15th Street & West Stadium Way Reno,0101000020E61000009CC420B072F45DC084F068E388C54340,2016-10-26T10:00:00,28800.0,2016-10-26T18:00:00,1
UNR Joe Crowley Student Union,15th Street & West Stadium Way Reno,0101000020E61000009CC420B072F45DC084F068E388C54340,2016-10-26T18:00:00,,,-1
UNR Joe Crowley Student Union,15th Street & West Stadium Way Reno,0101000020E61000009CC420B072F45DC084F068E388C54340,2016-10-27T10:00:00,28800.0,2016-10-27T18:00:00,1
UNR Joe Crowley Student Union,15th Street & West Stadium Way Reno,0101000020E61000009CC420B072F45DC084F068E388C54340,2016-10-27T18:00:00,,,-1
UNR Joe Crowley Student Union,15th Street & West Stadium Way Reno,0101000020E61000009CC420B072F45DC084F068E388C54340,2016-10-28T10:00:00,28800.0,2016-10-28T18:00:00,1
UNR Joe Crowley Student Union,15th Street & West Stadium Way Reno,0101000020E61000009CC420B072F45DC084F068E388C54340,2016-10-28T18:00:00,,,-1
UNR Joe Crowley Student Union,15th Street & West Stadium Way Reno,0101000020E61000009CC420B072F45DC084F068E388C54340,2016-10-29T11:00:00,18000.0,2016-10-29T16:00:00,1
UNR Joe Crowley Student Union,15th Street & West Stadium Way Reno,0101000020E61000009CC420B072F45DC084F068E388C54340,2016-10-29T16:00:00,,,-1
UNR Joe Crowley Student Union,15th Street & West Stadium Way Reno,0101000020E61000009CC420B072F45DC084F068E388C54340,2016-10-30T11:00:00,18000.0,2016-10-30T16:00:00,1
UNR Joe Crowley Student Union,15th Street & West Stadium Way Reno,0101000020E61000009CC420B072F45DC084F068E388C54340,2016-10-30T16:00:00,,,-1
UNR Joe Crowley Student Union,15th Street & West Stadium Way Reno,0101000020E61000009CC420B072F45DC084F068E388C54340,2016-10-31T10:00:00,28800.0,2016-10-31T18:00:00,1
UNR Joe Crowley Student Union,15th Street & West Stadium Way Reno,0101000020E61000009CC420B072F45DC084F068E388C54340,2016-10-31T18:00:00,,,-1
UNR Joe Crowley Student Union,15th Street & West Stadium Way Reno,0101000020E61000009CC420B072F45DC084F068E388C54340,2016-11-01T10:00:00,28800.0,2016-11-01T18:00:00,1
UNR Joe Crowley Student Union,15th Street & West Stadium Way Reno,0101000020E61000009CC420B072F45DC084F068E388C54340,2016-11-01T18:00:00,,,-1
UNR Joe Crowley Student Union,15th Street & West Stadium Way Reno,0101000020E61000009CC420B072F45DC084F068E388C54340,2016-11-02T10:00:00,28800.0,2016-11-02T18:00:00,1
UNR Joe Crowley Student Union,15th Street & West Stadium Way Reno,0101000020E61000009CC420B072F45DC084F068E388C54340,2016-11-02T18:00:00,,,-1
UNR Joe Crowley Student Union,15th Street & West Stadium Way Reno,0101000020E61000009CC420B072F45DC084F068E388C54340,2016-11-03T10:00:00,28800.0,2016-11-03T18:00:00,1
UNR Joe Crowley Student Union,15th Street & West Stadium Way Reno,0101000020E61000009CC420B072F45DC084F068E388C54340,2016-11-03T18:00:00,,,-1
UNR Joe Crowley Student Union,15th Street & West Stadium Way Reno,0101000020E61000009CC420B072F45DC084F068E388C54340,2016-11-04T10:00:00,28800.0,2016-11-04T18:00:00,1
UNR Joe Crowley Student Union,15th Street & West Stadium Way Reno,0101000020E61000009CC420B072F45DC084F068E388C54340,2016-11-04T18:00:00,,,-1
